OID,EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,ARPT_NAME,CITY,COUNTRY_CODE,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,RWY_ID,LAT1_DECIMAL,LONG1_DECIMAL,LAT2_DECIMAL,LONG2_DECIMAL,RWY_LEN,RWY_WIDTH,SURFACE_TYPE_CODE,COND,TREATMENT_CODE,PCN,PAVEMENT_TYPE_CODE,SUBGRADE_STRENGTH_CODE,TIRE_PRES_CODE,DTRM_METHOD_CODE,RWY_LGT_CODE,RWY_LEN_SOURCE,LENGTH_SOURCE_DATE,GROSS_WT_SW,GROSS_WT_DW,GROSS_WT_DTW,GROSS_WT_DDTW,Shape__Area,Shape__Length
3372,2025/07/10,10064.02,A,MI,SAW,MARQUETTE/SAWYER RGNL,MARQUETTE,US,PU,PU,01/19,46.33687294,-87.3991678,46.36144366,-87.39357433,9072,150,ASPH,GOOD,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2019/02/05,111,184,312,750,265238.11328125,8154.60471347149
3373,2025/07/10,10067.,A,MI,RMY,BROOKS FLD,MARSHALL,US,PU,PU,10/28,42.251747,-84.96186663,42.25063933,-84.94902194,3501,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2007/10/24,12.5,,,,44552.171875,2940.96859527784
3374,2025/07/10,10067.01,A,MI,18MI,R & R RANCH,MARSHALL,US,PR,PR,10/28,42.202074,-84.943159,42.202066,-84.935552,2061,100,TURF,,NONE,,,,,,,OWNER,2023/11/27,,,,,34918.640625,1776.08778841126
3375,2025/07/10,10073.,A,MI,TEW,MASON JEWETT FLD,MASON,US,PU,PU,10/28,42.5657808,-84.43063433,42.56575452,-84.41577808,4002,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,2020/09/20,12.5,,,,51440.4453125,3369.79862091886
3376,2025/07/10,10075.01,A,MI,8MI3,MATTAWAN AIRPARK,MATTAWAN,US,PR,PR,18/36,42.20001111,-85.80618611,42.19452222,-85.80618611,2000,50,TURF,,NONE,,,,,,,,,,,,,16940.9609375,1690.62200000235
3377,2025/07/10,10078.,A,MI,27C,MECOSTA MORTON,MECOSTA,US,PU,PU,03/21,43.62732222,-85.26416944,43.63188888,-85.25990833,2010,100,TURF,FAIR,NONE,,,,,,,FAA OE/AAA,2015/03/10,,,,,35671.40625,1779.19864249192
3378,2025/07/10,10078.,A,MI,27C,MECOSTA MORTON,MECOSTA,US,PU,PU,09/27,43.630325,-85.26476388,43.63064166,-85.257125,2027,100,TURF,FAIR,NONE,,,,,,,FAA OE/AAA,2015/03/10,,,,,35936.8125,1787.88277832957
3379,2025/07/10,10078.03,A,MI,0C5,CANADIAN LAKES,MECOSTA,US,PR,PU,18/36,43.58222222,-85.28402777,43.5718,-85.28397222,3800,100,TURF,GOOD,NONE,,,,,,LOW,,,,,,,67273.4296875,3287.01451215763
3380,2025/07/10,10083.,A,MI,MNM,MENOMINEE RGNL,MENOMINEE,US,PU,PU,03/21,45.12321986,-87.64441661,45.13733838,-87.6324838,5999,100,ASPH,EXCELLENT,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2018/09/18,80,100,175,,111968.0546875,5273.7712868464
3381,2025/07/10,10083.,A,MI,MNM,MENOMINEE RGNL,MENOMINEE,US,PU,PU,14/32,45.12781011,-87.64502241,45.11711741,-87.63228036,5101,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2018/09/18,30,35,60,,95181.5703125,4494.44934978568
3382,2025/07/10,10092.,A,MI,IKW,JACK BARSTOW,MIDLAND,US,PU,PU,06/24,43.66021255,-84.26533436,43.66541775,-84.25289083,3801,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2019/07/11,24,,,,50616.625,3263.49552525926
3383,2025/07/10,10092.,A,MI,IKW,JACK BARSTOW,MIDLAND,US,PU,PU,18/36,43.66718122,-84.26409186,43.65894855,-84.26410583,3001,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2019/07/11,24,,,,39969,2596.80635738799
3384,2025/07/10,10100.,A,MI,51M,OSCODA COUNTY/DENNIS KAUFFMAN MEML,MIO,US,PU,PU,10/28,44.67477777,-84.12780555,44.67488888,-84.11627777,3000,75,ASPH,EXCELLENT,NONE,,,,,,MED,STATE,2011/10/27,,,,,41329.2421875,2631.17547666372
3385,2025/07/10,10104.,A,MI,TTF,CUSTER,MONROE,US,PU,PU,03/21,41.93356652,-83.43818022,41.94623491,-83.43115411,4997,100,ASPH,GOOD,GRVD,,,,,,MED,NGS,2006/08/11,60,80,,,83957.08984375,4183.6234461975
3386,2025/07/10,10109.1,A,MI,6Y0,MOORESTOWN AIRPARK,MOORESTOWN,US,PR,PU,03/21,44.45860833,-84.99768611,44.46554722,-84.9931,2800,100,TURF,FAIR,NONE,,,,,,,,,,,,,51052.0390625,2478.60774073326
3387,2025/07/10,10109.1,A,MI,6Y0,MOORESTOWN AIRPARK,MOORESTOWN,US,PR,PU,09/27,44.46402777,-85.002875,44.46388888,-84.99291666,2600,100,TURF,FAIR,NONE,,,,,,,,,,,,,47437.36328125,2303.10582429381
3388,2025/07/10,10115.,A,MI,MTC,SELFRIDGE ANGB,MOUNT CLEMENS,US,MA,PR,01/19,42.60155,-82.83733888,42.62623888,-82.83648055,9000,150,PEM,,GRVD,59,R,B,W,T,HIGH,,,,,,,231728.26953125,7595.53753872923
3389,2025/07/10,10121.,A,MI,MOP,MOUNT PLEASANT MUNI,MOUNT PLEASANT,US,PU,PU,05/23,43.6200275,-84.74598002,43.6241168,-84.73839422,2502,160,TURF,FAIR,NONE,,,,,,,3RD PARTY SURVEY,2012/09/11,,,,,70977.48046875,2240.56021197679
3390,2025/07/10,10121.,A,MI,MOP,MOUNT PLEASANT MUNI,MOUNT PLEASANT,US,PU,PU,09/27,43.62153827,-84.74431152,43.62130863,-84.7254318,5000,100,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,2012/09/11,50,65,118,,88673.80078125,4288.32653135146
3391,2025/07/10,10124.,A,MI,5Y7,HANLEY FLD,MUNISING,US,PU,PU,18/36,46.36006944,-86.61810277,46.3491,-86.61810277,4000,120,TURF,FAIR,NONE,,,,,,,,,,,,,93594.109375,3644.26650001363
3392,2025/07/10,10127.,A,MI,MKG,MUSKEGON COUNTY,MUSKEGON,US,PU,PU,06/24,43.16163141,-86.25088483,43.1715035,-86.2305985,6500,150,ASPH,FAIR,PFC,,,,,,HIGH,3RD PARTY SURVEY,2024/05/16,120,250,497,,170328.92578125,5555.02254853796
3393,2025/07/10,10127.,A,MI,MKG,MUSKEGON COUNTY,MUSKEGON,US,PU,PU,14/32,43.17500794,-86.23752586,43.16269152,-86.22204758,6100,150,ASPH,GOOD,PFC,,,,,,HIGH,3RD PARTY SURVEY,2024/05/16,120,230,430,,159865.04296875,5225.46786607973
3394,2025/07/10,10139.,A,MI,3NP,NAPOLEON,NAPOLEON,US,PR,PU,09/27,42.17105555,-84.26305555,42.17111111,-84.25294444,2740,200,TURF,GOOD,NONE,,,,,,,,,,,,,92784.14453125,2416.05153670968
3395,2025/07/10,10139.,A,MI,3NP,NAPOLEON,NAPOLEON,US,PR,PU,15/33,42.17397222,-84.26283333,42.16786111,-84.25865277,2500,160,TURF,FAIR,NONE,,,,,,,,,,,,,67666.12890625,2189.74345573906
3396,2025/07/10,10139.02,A,MI,26W,WOLF LAKE,NAPOLEON,US,PR,PU,18/36,42.21086111,-84.23336111,42.20494444,-84.23355555,2155,100,TURF,GOOD,NONE,,,,,,NSTD,,,,,,,36545.84765625,1861.10090086347
3397,2025/07/10,10139.1,A,MI,6H4,VAN WAGNEN,NAPOLEON,US,PR,PU,09/27,42.15594444,-84.33819444,42.15558333,-84.33044444,2105,55,TURF,GOOD,NONE,,,,,,,STATE,2006/07/12,,,,,19590.390625,1774.18276569605
3398,2025/07/10,10144.5,A,MI,MI69,HIAWATHA SPORTSMANS CLUB,NAUBINWAY,US,PR,PR,08/26,46.12704444,-85.47186388,46.12844444,-85.46261666,2400,100,TURF,,NONE,,,,,,,OWNER,2021/11/19,,,,,46402.1328125,2195.41923147127
3399,2025/07/10,10154.,A,MI,ERY,LUCE COUNTY,NEWBERRY,US,PU,PU,04/22,46.30401572,-85.45685855,46.30991805,-85.44943025,2856,150,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,2008/06/26,,,,,83384.80078125,2653.00461455383
3400,2025/07/10,10154.,A,MI,ERY,LUCE COUNTY,NEWBERRY,US,PU,PU,11/29,46.3157223,-85.46782725,46.31163922,-85.45184722,4304,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2008/06/26,8,,,,62841.453125,3859.67122752803
3401,2025/07/10,10154.01,A,MI,6Y5,TWO HEARTED AIRSTRIP,NEWBERRY,US,PU,PU,07/25,46.69164166,-85.42618611,46.69505,-85.41800555,2400,75,TURF-DIRT,FAIR,NONE,,,,,,,OWNER,2018/01/24,,,,,35530.46484375,2197.68436964824
3402,2025/07/10,10157.,A,MI,Y47,OAKLAND SOUTHWEST,NEW HUDSON,US,PU,PU,08/26,42.50174938,-83.62919597,42.50449838,-83.61820661,3128,40,ASPH,EXCELLENT,NONE,,,,,,LOW,3RD PARTY SURVEY,2017/04/19,,,,,21400.9609375,2616.79785277839
3403,2025/07/10,10159.03,A,MI,99MI,NEWPORT MEADOWS,NEWPORT,US,PR,PR,18/36,41.97928333,-83.28207222,41.97626388,-83.28207222,1100,80,TURF,,NONE,,,,,,,OWNER,2021/06/15,,,,,14808.203125,969.784600005969
3404,2025/07/10,10160.,A,MI,3TR,JERRY TYLER MEML,NILES,US,PU,PU,04/22,41.83259877,-86.22888569,41.8401535,-86.22210419,3316,55,ASPH,POOR,NONE,,,,,,,3RD PARTY SURVEY,2012/07/18,8,,,,30544.12890625,2760.8670710959
3405,2025/07/10,10160.,A,MI,3TR,JERRY TYLER MEML,NILES,US,PU,PU,15/33,41.84016319,-86.22913247,41.83084291,-86.22070475,4100,75,ASPH,POOR,NONE,,,,,,MED,3RD PARTY SURVEY,2012/07/18,25,,,,51501.06640625,3419.51438422086
3406,2025/07/10,10166.,A,MI,5D5,WOOLSEY MEML,NORTHPORT,US,PU,PU,09/27,45.162675,-85.58445277,45.1632,-85.57027222,3663,120,TURF,GOOD,NONE,,,,,,LOW,,,,,,,82135.1796875,3265.41201484384
3407,2025/07/10,10166.,A,MI,5D5,WOOLSEY MEML,NORTHPORT,US,PU,PU,16/34,45.16973333,-85.57475,45.16289444,-85.57103888,2670,150,TURF,FAIR,NONE,,,,,,,,,,,,,74875.6015625,2441.7563930997
3408,2025/07/10,10166.02,A,MI,6Y3,NORTH FOX ISLAND,NORTH FOX ISLAND,US,PU,PU,07/25,45.48005,-85.78590833,45.48414444,-85.77575833,3001,100,TURF,,NONE,,,,,,,FAA OE/AAA,2020/10/14,,,,,56713.3515625,2694.1266326675
3409,2025/07/10,10167.02,A,MI,73G,CHERRY FLD,NUNICA,US,PR,PU,06/24,43.071539,-86.032026,43.073691,-86.027246,1499,75,TURF,,NONE,,,,,,,FAA,2025/05/30,,,,,19580.73828125,1312.75054319673
3410,2025/07/10,10172.01,A,MI,C88,TKACZYK FLD,OAKLEY,US,PR,PU,01/19,43.13600833,-84.22245833,43.14217222,-84.22254444,2247,118,TURF,GOOD,NONE,,,,,,,FAA,2024/09/05,,,,,46278.796875,1979.19930345467
3411,2025/07/10,10185.,A,MI,OGM,ONTONAGON COUNTY/SCHUSTER FLD,ONTONAGON,US,PU,PU,17/35,46.85006886,-89.36910708,46.8408715,-89.36507675,3503,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2019/07/18,12,,,,52150.3125,3192.16068266535
3412,2025/07/10,10193.,A,MI,OSC,OSCODA/WURTSMITH,OSCODA,US,PU,PU,07/25,44.44298533,-83.41335363,44.46006119,-83.37496813,11800,200,ASPH,GOOD,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2008/10/20,155,330,550,,430319.02734375,10240.6738820693
3413,2025/07/10,10202.,A,MI,RNP,OWOSSO COMMUNITY,OWOSSO,US,PU,PU,06/24,42.992046,-84.14368583,42.99555,-84.13588733,2446,130,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,2015/06/09,,,,,55252.7421875,2146.14737418526
3414,2025/07/10,10202.,A,MI,RNP,OWOSSO COMMUNITY,OWOSSO,US,PU,PU,11/29,42.99425008,-84.14676025,42.99166272,-84.13108155,4300,75,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,2015/06/09,18,,,,56023.828125,3641.05368624066
3415,2025/07/10,10202.,A,MI,RNP,OWOSSO COMMUNITY,OWOSSO,US,PU,PU,18/36,42.99558516,-84.13683438,42.98872338,-84.136112,2509,260,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,2015/06/09,,,,,113304.6171875,2311.13812553572
3416,2025/07/10,10206.1,A,MI,2C5,ALMENA,PAW PAW,US,PR,PU,09/27,42.25300555,-85.85774444,42.25296388,-85.84556388,3300,100,TURF,GOOD,NONE,,,,,,,,,,,,,55957.9921875,2794.43333702889
3417,2025/07/10,10218.,A,MI,PLN,PELLSTON RGNL/EMMET COUNTY,PELLSTON,US,PU,PU,05/23,45.5673915,-84.80276975,45.57791908,-84.78793716,5401,150,ASPH,GOOD,GRVD,25,F,B,X,U,MED,3RD PARTY SURVEY,2016/05/24,76,115,215,,153567.99609375,4833.44966303701
3418,2025/07/10,10218.,A,MI,PLN,PELLSTON RGNL/EMMET COUNTY,PELLSTON,US,PU,PU,14/32,45.57577166,-84.80689797,45.56321208,-84.78881758,6513,150,ASPH,GOOD,GRVD,25,F,B,X,U,HIGH,3RD PARTY SURVEY,2016/05/24,76,115,215,,185175.6015625,5801.51010836206
3419,2025/07/10,10222.4,A,MI,52I,GROSS,PINCONNING,US,PR,PU,09/27,43.84691666,-84.01905,43.84676111,-84.00654166,3300,90,TURF,GOOD,NONE,,,,,,LOW,STATE,2006/10/13,,,,,53071.53515625,2861.47574653044
3420,2025/07/10,10226.,A,MI,61D,PLAINWELL MUNI,PLAINWELL,US,PU,PU,01/19,42.46461111,-85.6495,42.47155555,-85.64833333,2550,100,TURF,GOOD,NONE,,,,,,,,,,,,,43570.25390625,2194.5269278397
3421,2025/07/10,10226.,A,MI,61D,PLAINWELL MUNI,PLAINWELL,US,PU,PU,09/27,42.4674675,-85.652055,42.46755194,-85.64223361,2650,50,ASPH,POOR,NONE,,,,,,LOW,,,,,,,22637.51171875,2228.18068117007
3422,2025/07/10,10228.,A,MI,1D2,CANTON-PLYMOUTH-METTETAL,PLYMOUTH,US,PU,PU,18/36,42.35095022,-83.45649361,42.34463808,-83.45615711,2302,75,ASPH,EXCELLENT,GRVD,,,,,,MED,3RD PARTY SURVEY,2015/09/10,12.5,,,,29385.44921875,1964.72691145573
3423,2025/07/10,10232.,A,MI,PTK,OAKLAND COUNTY INTL,PONTIAC,US,PU,PU,09L/27R,42.66612702,-83.43440083,42.66676086,-83.41331538,5676,100,ASPH,FAIR,PFC,18,F,A,X,T,MED,3RD PARTY SURVEY,2011/04/12,57.5,81,156,,97581.83984375,4781.44169194896
3424,2025/07/10,10232.,A,MI,PTK,OAKLAND COUNTY INTL,PONTIAC,US,PU,PU,09R/27L,42.66461452,-83.43431461,42.66534955,-83.41009213,6521,150,ASPH,EXCELLENT,GRVD,53,F,A,X,T,HIGH,3RD PARTY SURVEY,2011/04/12,120,219,404,,168148.62890625,5522.07178455165
3425,2025/07/10,10232.,A,MI,PTK,OAKLAND COUNTY INTL,PONTIAC,US,PU,PU,18/36,42.66902266,-83.40954711,42.6620115,-83.40816333,2582,75,ASPH,FAIR,PFC,2,F,A,X,U,,3RD PARTY SURVEY,2011/04/12,,,,,33294.50390625,2207.14524772275
3426,2025/07/10,10233.,A,MI,29C,GRINDSTONE AIR HARBOR,PORT AUSTIN,US,PR,PU,18/36,44.04923508,-82.91456797,44.04430069,-82.91427486,1800,85,TURF,FAIR,NONE,,,,,,,,,,,,,27526.49609375,1601.78772575232
3427,2025/07/10,10235.1,A,MI,PHN,ST CLAIR COUNTY INTL,PORT HURON,US,PU,PU,04/22,42.90463075,-82.53531825,42.915938,-82.52408008,5104,100,ASPH,GOOD,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2021/05/20,40,55,90,,88435.11328125,4334.586059132
3428,2025/07/10,10235.1,A,MI,PHN,ST CLAIR COUNTY INTL,PORT HURON,US,PU,PU,10/28,42.91226983,-82.53520441,42.91136791,-82.52032616,4000,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2021/05/20,16,,,,51977.4296875,3386.35691201056
3429,2025/07/10,10236.,A,MI,M86,WALLE FLD,PULLMAN,US,PR,PU,09/27,42.47097222,-86.1288,42.47097222,-86.1225,1699,60,TURF,POOR,NONE,,,,,,,,,,,,,17425.0234375,1452.31830003216
3430,2025/07/10,10255.,A,MI,57D,RAY COMMUNITY,RAY,US,PR,PU,01/19,42.73331388,-82.88741388,42.73935555,-82.88758611,2202,123,ASPH-TURF,FAIR,NONE,,,,,,,STATE,2013/09/16,,,,,46677.67578125,1933.69845283807
3431,2025/07/10,10255.,A,MI,57D,RAY COMMUNITY,RAY,US,PR,PU,10/28,42.73700277,-82.89465833,42.73723611,-82.88537777,2495,60,ASPH,FAIR,NONE,,,,,,MED,STATE,2013/09/16,,,,,25792.5625,2117.32738824072
3432,2025/07/10,10257.1,A,MI,MI31,NARTRON FLD,REED CITY,US,PR,PR,18/36,43.90615,-85.51771944,43.89397777,-85.51475,4506,100,ASPH,POOR,NONE,,,,,,,,,,,,,80645.88671875,3903.17012535897
3433,2025/07/10,10262.1,A,MI,60D,BAUER FLD,REESE,US,PR,PU,10/28,43.43846391,-83.63754136,43.43848713,-83.63076463,1800,60,TURF,FAIR,NONE,,,,,,,FAA,2025/03/11,,,,,19037.51953125,1559.25225402462
3434,2025/07/10,10267.,A,MI,D99,ROBERTSON FLD,RICHMOND,US,PR,PU,09/27,42.80052222,-82.66435833,42.80085833,-82.65522222,2455,100,TURF,GOOD,NONE,,,,,,,FAA,2023/11/03,,,,,42389.51171875,2119.86463551645
3435,2025/07/10,10274.1,A,MI,6Y4,VAN EFFEN FLD,ROCK,US,PR,PU,12/30,46.053625,-87.26289166,46.0505,-87.25368888,2600,100,TURF,FAIR,NONE,,,,,,,FAA OE/AAA,2019/07/15,,,,,50134.109375,2368.92626351269
3436,2025/07/10,10277.1,A,MI,35C,WELLS,ROCKFORD,US,PR,PU,18/36,43.13165,-85.50525833,43.12561666,-85.50511388,2200,100,TURF,GOOD,NONE,,,,,,,,,,,,,38379.47265625,1924.20736059499
3437,2025/07/10,10280.,A,MI,PZQ,PRESQUE ISLE COUNTY,ROGERS CITY,US,PU,PU,09/27,45.40692141,-83.82085127,45.40726688,-83.80487844,4106,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,2011/08/25,22,,,,58017.49609375,3623.08908060468
3438,2025/07/10,10283.,A,MI,D98,ROMEO STATE,ROMEO,US,PU,PU,18/36,42.8018175,-82.97456061,42.79084336,-82.97393652,4003,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,2021/12/03,,,,,51832.6875,3394.84598617146
3439,2025/07/10,10287.,A,MI,3RC,ROSCOMMON CONSERVATION,ROSCOMMON,US,PU,PU,01/19,44.47072222,-84.56266666,44.47758333,-84.56263888,2500,100,TURF,POOR,NONE,,,,,,,FAA OE/AAA,2020/08/19,,,,,45645.64453125,2226.0246954187
3440,2025/07/10,10287.,A,MI,3RC,ROSCOMMON CONSERVATION,ROSCOMMON,US,PU,PU,10/28,44.47325,-84.57119444,44.4735,-84.55759166,3552,75,ASPH,EXCELLENT,NONE,,,,,,LOW,STATE,2006/09/07,,,,,48613.0390625,3093.69931277553
3441,2025/07/10,10298.,A,MI,HYX,SAGINAW COUNTY/H W BROWNE,SAGINAW,US,PU,PU,05/23,43.42957686,-83.86592683,43.435343,-83.8581245,2952,60,ASPH,FAIR,NONE,,,,,,MED,3RD PARTY SURVEY,2015/01/16,12.5,,,,31213.41015625,2528.82852986814
3442,2025/07/10,10298.,A,MI,HYX,SAGINAW COUNTY/H W BROWNE,SAGINAW,US,PU,PU,10/28,43.43390525,-83.87188,43.43392238,-83.85304941,5002,100,ASPH,EXCELLENT,NONE,,,,,,HIGH,3RD PARTY SURVEY,2020/12/09,60,72,101,,88158.9375,4276.53936201483
3443,2025/07/10,10299.,A,MI,MBS,MBS INTL,SAGINAW,US,PU,PU,05/23,43.52682091,-84.08924411,43.54217452,-84.06767819,8002,150,ASPH,GOOD,GRVD,50,F,C,X,U,HIGH,3RD PARTY SURVEY,2019/09/28,135,160,265,,212246.27734375,6855.68020664998
3444,2025/07/10,10299.,A,MI,MBS,MBS INTL,SAGINAW,US,PU,PU,14/32,43.53723588,-84.08954144,43.52468802,-84.072666,6399,150,ASPH,FAIR,GRVD,50,F,C,X,U,HIGH,3RD PARTY SURVEY,2019/09/28,135,160,265,,169716.76953125,5507.95003858151
3445,2025/07/10,10305.,A,MI,4MI4,DAVIDS LANDING,ST CLAIR,US,PR,PR,18/36,42.80121388,-82.53666388,42.79435833,-82.53629166,2500,100,TURF,GOOD,NONE,,,,,,,STATE,2002/10/01,,,,,43171.82421875,2164.73788942912
3446,2025/07/10,10310.,A,MI,6Y6,ST HELEN,ST HELEN,US,PU,PU,12/30,44.37036666,-84.40472222,44.36730833,-84.39573888,2600,120,TURF,GOOD,NONE,,,,,,,,,,,,,56739.1484375,2317.72503179888
3447,2025/07/10,10310.,A,MI,6Y6,ST HELEN,ST HELEN,US,PU,PU,18/36,44.37073611,-84.40410833,44.36360277,-84.40405277,2600,110,TURF,GOOD,NONE,,,,,,,,,,,,,52012.671875,2315.27770875371
3448,2025/07/10,10313.,A,MI,83D,MACKINAC COUNTY,ST IGNACE,US,PU,PU,07/25,45.88947419,-84.74504191,45.89341977,-84.73123091,3800,75,CONC,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2007/09/12,24,,,,54641.5078125,3389.56272610122
3449,2025/07/10,10318.,A,MI,3S5,SCHIFFER ACRES,ST JOHNS,US,PR,PU,08/26,43.035,-84.43911111,43.03738888,-84.42925,2777,120,TURF,GOOD,NONE,,,,,,LOW,,,,,,,57967.3203125,2413.16078788684
3450,2025/07/10,10318.20,A,MI,M99,SHADY LANE,ST JOHNS,US,PR,PU,09/27,43.06115,-84.55269444,43.06125,-84.54408333,2302,60,TURF,FAIR,NONE,,,,,,,OWNER,2018/04/04,,,,,24045.80078125,1967.57420572309
3451,2025/07/10,10323.01,A,MI,96G,COWLEY FLD,SANDUSKY,US,PR,PU,09/27,43.37561111,-82.82372222,43.37583333,-82.81394444,2600,60,TURF,GOOD,NONE,,,,,,,STATE,2016/06/06,,,,,27453.140625,2228.39833808899
3452,2025/07/10,10323.1,A,MI,Y83,SANDUSKY CITY,SANDUSKY,US,PU,PU,10/28,43.45693566,-82.84755688,43.45711672,-82.83438197,3499,75,ASPH,EXCELLENT,NONE,,,,,,MED,3RD PARTY SURVEY,2017/08/03,16,,,,46286.33203125,2996.88239065807
3453,2025/07/10,10323.1,A,MI,Y83,SANDUSKY CITY,SANDUSKY,US,PU,PU,18/36,43.45657163,-82.84304508,43.45034094,-82.84294233,2271,153,TURF,GOOD,NONE,,,,,,,3RD PARTY SURVEY,2017/08/03,,,,,61286.3359375,2039.32664596783
3454,2025/07/10,10328.,A,MI,ANJ,SAULT STE MARIE MUNI/SANDERSON FLD,SAULT STE MARIE,US,PU,PU,14/32,46.48436755,-84.37563147,46.4740633,-84.36117047,5234,100,ASPH-TRTD,GOOD,PFC,,,,,,MED,3RD PARTY SURVEY,2007/08/23,,,,,102511.86328125,4721.49506319974
3455,2025/07/10,10329.,A,MI,CIU,CHIPPEWA COUNTY INTL,SAULT STE MARIE,US,PU,PU,10/28,46.2549963,-84.48429577,46.25500519,-84.46452911,5001,75,ASPH,GOOD,GRVD,,,,,,MED,3RD PARTY SURVEY,2021/07/25,55,88,155,,72854.546875,4467.04895395094
3456,2025/07/10,10329.,A,MI,CIU,CHIPPEWA COUNTY INTL,SAULT STE MARIE,US,PU,PU,16/34,46.25635336,-84.47809552,46.23924947,-84.46385913,7203,150,ASPH-CONC,FAIR,GRVD,,,,,,HIGH,3RD PARTY SURVEY,2016/09/01,120,215,369,855,209829.828125,6485.69331179716
3457,2025/07/10,10335.,A,MI,98G,SEBEWAING TOWNSHIP,SEBEWAING,US,PU,PU,06/24,43.72805555,-83.46677777,43.73091666,-83.46005555,2060,130,TURF,GOOD,NONE,,,,,,,,,,,,,47670.27734375,1846.72253593279
3458,2025/07/10,10335.,A,MI,98G,SEBEWAING TOWNSHIP,SEBEWAING,US,PU,PU,18/36,43.7325,-83.46422222,43.72655555,-83.46333333,2178,50,ASPH,GOOD,NONE,,,,,,LOW,,,10,,,,19395.58984375,1884.28165461711
3459,2025/07/10,10337.,A,MI,6Y9,PRICKETT-GROOMS FLD,SIDNAW,US,PR,PU,10/28,46.50922222,-88.71094444,46.50808333,-88.70075,2600,100,TURF,GOOD,NONE,,,,,,,STATE,2010/03/18,,,,,50984.4375,2388.07864276804
3460,2025/07/10,10337.855,C,MI,22C,CLIFFORD LAKE,STANTON,US,PR,PU,14W/32W,43.30695833,-85.18798055,43.30309444,-85.18264722,2000,200,WATER,,NONE,,,,,,,OWNER,2021/12/08,,,,,70193.9140625,1843.0976127565
3461,2025/07/10,10337.856,C,MI,C63,RAYRAY,STANTON,US,PR,PU,11W/29W,43.25277777,-85.06472222,43.25113897,-85.05407069,2900,100,WATER,,NONE,,,,,,,FAA,2024/03/18,,,,,50808.87890625,2507.62869392513
3462,2025/07/10,10343.,A,MI,LWA,SOUTH HAVEN AREA RGNL,SOUTH HAVEN,US,PU,PU,05/23,42.34785025,-86.26004658,42.35735691,-86.24775622,4800,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2019/10/05,12,,,,61278.59375,4022.94958637187
3463,2025/07/10,10343.,A,MI,LWA,SOUTH HAVEN AREA RGNL,SOUTH HAVEN,US,PU,PU,14/32,42.35247605,-86.26287433,42.346414,-86.25400738,3260,190,TURF,FAIR,NONE,,,,,,,3RD PARTY SURVEY,2019/10/05,,,,,105414.55859375,2846.06316539428
3464,2025/07/10,10345.1,A,MI,78MI,CARLS,SOUTH ROCKWOOD,US,PR,PR,18/36,42.04373055,-83.30353888,42.03746111,-83.30353888,2285,100,TURF,FAIR,NONE,,,,,,NSTD,,,,,,,38509.8203125,1961.42220000417
3465,2025/07/10,10349.,A,MI,8D4,PAUL C MILLER/SPARTA,SPARTA,US,PU,PU,07/25,43.12487961,-85.68582575,43.129995,-85.67243341,4033,75,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2021/08/12,24,,,,52770.453125,3428.03791634675
3466,2025/07/10,10357.5,A,MI,38C,CAIN FLD,STANWOOD,US,PR,PU,18/36,43.60323055,-85.49249166,43.59371111,-85.49245277,3472,100,TURF,GOOD,NONE,,,,,,,FAA OE/AAA,2015/10/22,,,,,61489.8984375,3010.63258052311
3467,2025/07/10,10361.,A,MI,IRS,KIRSCH MUNI,STURGIS,US,PU,PU,01/19,41.80595408,-85.44082422,41.82022511,-85.44092775,5201,100,ASPH,GOOD,NONE,,,,,,MED,3RD PARTY SURVEY,2010/07/31,47,57.5,90,,87038.6328125,4344.69422531802
